"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000047579.19"	381.398751296855	0.376505100367883	0.182583962044068	2.06209294700819	0.0391988877187218	0.143455015495588
"ENSG00000047597.7"	297.994274687197	-0.845672180041598	0.238455969457344	-3.54645003002483	0.000390458785238022	0.00388064196728265
"ENSG00000047617.15"	58.1196094348583	-0.917892549923198	0.598864273498838	-1.53272217185448	0.125344323824443	0.315479272918273
"ENSG00000047621.12"	1466.82537661584	0.0239866975097535	0.140587194737921	0.170617939667043	0.864524190951581	0.937038376769064
"ENSG00000047634.15"	2773.87233263825	-0.333822867520454	0.0776981788515896	-4.29640530131453	1.73590074248129e-05	0.0002665778453476
"ENSG00000047644.18"	27.2197005574609	-0.03681591690187	0.535422080774801	-0.0687605502720288	0.94518022005332	NA
"ENSG00000047662.5"	7.66640967059183	0.000563101582289808	1.14635834786896	0.000491209038898344	0.999608071907497	NA
"ENSG00000047849.21"	28290.7232565295	-0.0351227395091288	0.074227345645293	-0.473177899651273	0.636086263654082	0.808286096291493
"ENSG00000047932.14"	1806.77720804362	0.779765196863833	0.0981986090757857	7.94069492636134	2.01051620919646e-15	1.70955930751119e-13
"ENSG00000047936.10"	6.70874178905254	1.55630457683263	1.33244301497414	1.16800835708747	0.242803393915713	NA
"ENSG00000048028.11"	3599.88834971233	0.0562251722856976	0.0949290896920263	0.592286015468031	0.55365907880761	0.752871790612425
"ENSG00000048052.21"	2982.77443335775	-0.649539579432312	0.0810900318224473	-8.01010389112348	1.14611582567151e-15	1.0251782791315e-13
"ENSG00000048140.18"	3337.09548651057	0.0444329064167348	0.0657833275365908	0.675443278420658	0.499394177066374	0.714865924253279
"ENSG00000048162.20"	1083.84018121553	0.0552794355195989	0.149606069122825	0.369499953068181	0.711755108140781	0.853523688921324
"ENSG00000048342.16"	685.02854249826	-0.0579651179105518	0.142942626581498	-0.405513171940375	0.685100338256419	0.837559941407507
"ENSG00000048392.11"	198.152415940244	-0.47572540935947	0.437301976315727	-1.08786475965067	0.276654815400422	0.516996451577004
"ENSG00000048405.10"	1120.68667909456	0.0277011175972364	0.118928549837494	0.232922352413173	0.815821701038523	0.91172675091722
"ENSG00000048471.14"	751.673235796421	0.156461340520461	0.125653112592849	1.24518475739983	0.213063844211545	0.442077790934484
"ENSG00000048544.6"	11728.1698788709	0.00690795920365837	0.0704530194179235	0.0980505769764206	0.921892132197892	0.96375073103897
"ENSG00000048649.13"	5517.51167606624	-0.109242071954142	0.106793152580374	-1.02293142691827	0.30634026917961	0.548814827409173
"ENSG00000048707.15"	2579.49060667864	0.209270260320903	0.164675317144847	1.27080526668627	0.203797934629149	0.4301741571432
"ENSG00000048740.18"	1449.61202058056	-0.11789274516226	0.124103785852355	-0.949952850773753	0.342136210529377	0.583571854883874
"ENSG00000048828.17"	11681.7030390097	-0.492440198990782	0.0738536780833017	-6.66778164298526	2.59698772517602e-11	1.32987010833828e-09
"ENSG00000048991.16"	2341.48895268395	-0.27163570339644	0.121956017619008	-2.22732513491079	0.0259255518615097	0.106168846025865
"ENSG00000049089.15"	857.557244547398	-0.367969071666415	0.112920042229199	-3.25866927077065	0.00111936077105951	0.00947707106413322
"ENSG00000049130.16"	504.097630090256	-0.225122780248549	0.190568039443654	-1.1813249530497	0.237473658199893	0.471286506512538
"ENSG00000049167.14"	787.01922368224	-0.238787271455364	0.156806253904177	-1.52281726978367	0.127804428091656	0.319859374448139
"ENSG00000049192.15"	1009.3877819063	0.502831370807992	0.154554404460006	3.25342634242499	0.0011402228154723	0.00962412333525184
"ENSG00000049239.12"	225.23310378389	-0.603178857532508	1.25101161834895	-0.482152882263847	0.629697345564058	0.803527645682714
"ENSG00000049245.13"	7256.62670428013	0.193237181616946	0.0768033075971622	2.51600077734264	0.0118694921025031	0.0601056082937743
"ENSG00000049246.14"	1212.50447811632	0.124638554754338	0.171854514175207	0.725256216588339	0.468294860681226	0.692141813936039
"ENSG00000049247.13"	4.32918560021159	-1.13840696967325	1.75549803523715	-0.64848091357702	0.516673951690792	NA
"ENSG00000049249.8"	1063.47653761186	-0.0467143560484791	0.182145388732148	-0.256467409763386	0.797589942301733	0.901522370001964
"ENSG00000049283.18"	16.6329904997475	-0.00282012199086985	1.00314148408698	-0.00281129036691829	0.997756917774948	NA
"ENSG00000049323.16"	3490.59754031188	0.396829472197396	0.0671354823908201	5.91087541290472	3.40294348549419e-09	1.22710854745242e-07
"ENSG00000049449.9"	2149.26551967534	-0.282300868378067	0.124285496174765	-2.27139028339322	0.0231233620978902	0.0982190295709028
"ENSG00000049540.17"	5.68075041107036	-0.421731269933664	1.35678213899286	-0.310831973544931	0.755928361472816	NA
"ENSG00000049541.11"	2361.36777664724	0.46907277429266	0.191667942922167	2.44731991767211	0.0143923026908241	0.0689579024577748
"ENSG00000049618.23"	1426.32169326219	0.105214481301152	0.189985294040872	0.553803292156479	0.579713474988034	0.768840713883662
"ENSG00000049656.14"	6955.77027174316	0.463300842933065	0.0725324144637151	6.3875006279411	1.68618916555376e-10	7.66576097541357e-09
"ENSG00000049759.18"	11019.2812033304	-0.0451746044110243	0.0505221243466736	-0.894154887491357	0.371239025525989	0.611993486910064
"ENSG00000049768.15"	2.37508245619766	1.31701937632787	2.58744622784781	0.50900357354415	0.610749719274041	NA
"ENSG00000049769.14"	722.040224313388	0.51934311669125	0.121175373548146	4.28588005536373	1.82017180139683e-05	0.000277969695834162
"ENSG00000049860.14"	7943.11365617125	0.154070729575069	0.0730403830225545	2.10939104094638	0.0349108421728458	0.131933292436475
"ENSG00000049883.15"	966.80520653403	-0.461123275350576	0.141566835831753	-3.25728319518707	0.00112484149151081	0.00951637409409308
"ENSG00000050130.18"	4035.92248643229	0.202363282985792	0.0655667069701689	3.0863725255847	0.00202614802490388	0.0154606412717128
"ENSG00000050165.18"	245.934809308672	-0.0154811343477918	0.284322002670776	-0.0544493011528124	0.95657720044304	0.979125405696065
"ENSG00000050327.15"	910.796906220125	-0.459429640869965	0.130070248283527	-3.53216547929162	0.000412171343554402	0.0040510030699674
"ENSG00000050344.9"	11406.1985234806	0.572442996947617	0.0788030478436636	7.26422407015627	3.75185641485201e-13	2.4038056797482e-11
"ENSG00000050393.11"	4803.82723297826	-0.0659568058972175	0.0801655606407642	-0.82275737074654	0.410645983057966	0.645541608083677
"ENSG00000050405.13"	9480.39458297473	0.191533314610116	0.0833011076313235	2.29928892972	0.0214885380295459	0.093173783090676
"ENSG00000050426.16"	1983.91674111844	0.641586255203981	0.1310121306428	4.89715152372603	9.7235859802833e-07	2.11934172275953e-05
"ENSG00000050438.17"	336.5334600788	-0.152554508735924	0.190748423810901	-0.799768122263274	0.423845155670308	0.655631769776226
"ENSG00000050555.18"	3.38418969540265	0.525609899501679	2.08035682738673	0.252653723910398	0.800535810790688	NA
"ENSG00000050628.20"	5.16629609601834	-0.253428002795972	1.15557531160573	-0.219308945293943	0.826409394174713	NA
"ENSG00000050730.16"	140.818349834661	0.531263210480493	0.23773985163673	2.23464096079386	0.0254409294538883	0.104924791385423
"ENSG00000050748.17"	4047.447385373	0.0810883554685963	0.0780748746526197	1.03859731865577	0.298992053358742	0.540713605752485
"ENSG00000050820.17"	1374.00437488847	0.227556931836458	0.254990356726913	0.892413873047617	0.372171137886388	0.612650265820386
"ENSG00000051009.10"	1646.87230875705	-0.168837553213736	0.151691914683423	-1.11302935008827	0.265695824365368	0.504065002284452
"ENSG00000051108.15"	9293.42568985106	-0.0660258995909761	0.0828528896093297	-0.796905212386717	0.425506083455952	0.657048377876948
"ENSG00000051128.19"	2141.25123301188	0.123865118213532	0.116619364042093	1.06213165567276	0.288175921000147	0.529636199036294
"ENSG00000051180.17"	905.224751241219	-0.190425084665783	0.115356292879606	-1.6507559311439	0.0987884219808926	0.270082226040223
"ENSG00000051341.14"	967.921476029595	-0.308357197246555	0.163430203921888	-1.88678218497442	0.059189628238716	0.190512975603035
"ENSG00000051382.8"	2774.08871984781	-0.293241256706769	0.0672647297800538	-4.35950991947231	1.30354045263463e-05	0.000205920524484427
"ENSG00000051523.11"	4028.80561479461	0.105185796530123	0.129426873396257	0.812704454414838	0.416387526716261	0.649500818016826
"ENSG00000051596.9"	480.724711190321	-1.3363190395408	0.35396988609499	-3.77523369087445	0.000159857727350147	0.00184117073097682
"ENSG00000051620.11"	3308.71833796496	-0.118517181943324	0.0904461423996054	-1.31036193251556	0.19007342518942	0.413235705805598
"ENSG00000051825.15"	3057.88337969737	-0.467158641191118	0.115388685900622	-4.04856539915408	5.15325351087284e-05	0.000695941834434053
"ENSG00000052126.14"	3078.32668245199	-0.294658538275663	0.0932710845647608	-3.15916277430089	0.00158223092711674	0.0126338789459732
"ENSG00000052344.16"	22.8922068254128	0.8070004785863	0.67869532226752	1.18904676680268	0.234421264293902	NA
"ENSG00000052723.11"	1052.09409471055	-0.820468845662378	0.221013014206142	-3.71231010359016	0.00020537614006055	0.00227782313150892
"ENSG00000052749.13"	3141.67992924388	-0.0193219495054283	0.0780190808403519	-0.247656718040119	0.804400022719606	0.905352587054708
"ENSG00000052795.13"	1710.47725283955	-0.178379968642367	0.149659643135112	-1.19190427630063	0.233298781237334	0.466175673007813
"ENSG00000052802.13"	10351.149964082	-0.466203385543372	0.0735212794774342	-6.34106735977661	2.28178740935546e-10	1.01392327625392e-08
"ENSG00000052841.15"	5150.47754822594	-0.161680055955021	0.0678394875292797	-2.38327354529674	0.0171594382834412	0.0790300386187795
"ENSG00000052850.8"	2.20727196242666	0.392562374099467	1.64536510477686	0.238586787187702	0.811426011586906	NA
"ENSG00000053108.17"	10.0005707207707	-0.360218233879754	0.932597539327893	-0.386252610251747	0.699309593791746	NA
"ENSG00000053254.15"	3504.40992643277	-0.16605073207819	0.0855378453767503	-1.94125455635247	0.0522274086526258	0.17500183755532
"ENSG00000053371.12"	2214.2551235743	-0.395286556435666	0.100840349316973	-3.91992450554843	8.8576711277535e-05	0.00111837231700096
"ENSG00000053372.5"	3221.84200400005	0.0620793185686684	0.0711146405322325	0.872947090838927	0.382691917155906	0.622015475967269
"ENSG00000053501.13"	529.874050996566	0.161962763378082	0.166379811455614	0.973452018974606	0.330328695960371	0.571930340228018
"ENSG00000053524.12"	111.389312238116	-0.22526089935175	0.276185647188544	-0.815614068452915	0.414720900561439	0.648516336160044
"ENSG00000053702.15"	5.01210414491206	0.550078562824818	1.22521155222457	0.448966190227361	0.653456046457077	NA
"ENSG00000053747.16"	5934.34545774458	-0.0699275970701415	0.123707796542648	-0.565264268093514	0.571894028814982	0.763951624396767
"ENSG00000053770.12"	2307.36794555992	0.380080017964695	0.0747451151006695	5.08501481940042	3.67597365998747e-07	9.09094024530116e-06
"ENSG00000053900.10"	1691.74155899054	-0.0936741230897525	0.0965279506544052	-0.970435220624644	0.331829599889991	0.573375907988539
"ENSG00000053918.17"	2.71979110035392	0.692863001556457	1.64056555791656	0.422331797844372	0.672782851676565	NA
"ENSG00000054116.12"	3095.91629253983	0.347293064673303	0.0955314260435273	3.63538030422643	0.000277570851041383	0.00293216140574774
"ENSG00000054118.15"	8245.00856213003	0.0562817099678258	0.0642147439412441	0.876460864179775	0.380779542991213	0.620371165547482
"ENSG00000054148.17"	2681.01815456092	0.129000984012106	0.11082643974121	1.16399105045091	0.244427638638444	0.479286935550827
"ENSG00000054179.12"	2.79085816714296	-0.20314336482629	1.93662268942636	-0.10489568563635	0.916458582446355	NA
"ENSG00000054219.11"	607.58198211127	-0.0374466118915028	0.174374130827691	-0.214748665491591	0.829963278040968	0.918661643633133
"ENSG00000054267.22"	3284.05223837789	0.0230122411558938	0.0907389620955446	0.253609261385013	0.799797440964723	0.902359157689783
"ENSG00000054277.14"	531.495247616247	0.210392246746969	0.16116542658334	1.30544280623471	0.191742110353543	0.415655690898817
"ENSG00000054282.16"	434.322462607172	0.189002545255738	0.243567039778168	0.775977510864666	0.437762264572062	0.668218314314273
"ENSG00000054392.13"	12.5984235781968	1.97053883478703	2.8728798803019	0.685910625187695	0.492769469560671	NA
"ENSG00000054523.17"	4256.92768018654	-0.0543238086090621	0.119679038645523	-0.453912474764805	0.649891824459737	0.816400643366718
"ENSG00000054598.9"	843.983175557413	0.189681990064667	0.115624190290719	1.64050437531923	0.100900339492695	0.274034340794928
"ENSG00000054611.14"	1097.7436686692	0.261724902515902	0.107102828023608	2.44367872768226	0.0145383665266136	0.0695368051750354
"ENSG00000054654.16"	4110.46892403275	-0.273940906450135	0.132669359653794	-2.06483929043598	0.038938208891406	0.142766523151216
"ENSG00000054690.14"	976.673640477383	-0.531678541157554	0.144977428679126	-3.66731943035286	0.000245106523254231	0.00265435719954955
"ENSG00000054793.14"	1130.15732818655	0.928264642087666	0.170918828474831	5.43102623842498	5.603089456588e-08	1.64218206945744e-06
"ENSG00000054938.15"	17.238716954543	0.915138431887712	1.31643909010582	0.695162000859567	0.48695378301486	NA
"ENSG00000054965.10"	4868.22633511777	0.155323895716505	0.0928573851991592	1.67271451143459	0.0943835111118004	0.262494016871603
"ENSG00000054967.13"	953.181834599213	0.150057822506923	0.109225631034066	1.37383342248782	0.169493402487109	0.383503879641906
"ENSG00000054983.17"	2394.87447700134	0.0105332289427358	0.0938937075900325	0.112182479668679	0.910678720671559	0.958510107865384
"ENSG00000055044.11"	4089.06958002597	-0.0721364619473049	0.0728291488497136	-0.9904888782397	0.321935222598416	0.56320265319954
"ENSG00000055070.17"	8629.91468316452	0.100588415591266	0.0683843528971801	1.47092735881417	0.141310762869963	0.340843242607905
"ENSG00000055130.17"	5437.811783622	0.196860530049955	0.0617859208024884	3.18617133957202	0.00144169187933184	0.0116613656123289
"ENSG00000055147.19"	1089.21084731122	-0.237914982050063	0.0946160159374608	-2.514531812535	0.011919054879006	0.0601630564156498
"ENSG00000055163.20"	151.619639071312	0.161381204494944	0.243581532363391	0.662534646732513	0.50762863804326	0.720439366273018
"ENSG00000055208.19"	5723.25213406081	0.0772339188446392	0.0800209287255243	0.965171487943552	0.334458925307899	0.575723780838447
"ENSG00000055211.14"	2869.58892068664	0.141805687019732	0.074845138597196	1.89465461187675	0.0581381745691152	0.188436083456367
"ENSG00000055332.18"	4722.75256463638	-0.0577341833689502	0.11678582057421	-0.494359529993314	0.621052289910507	0.798548033450848
"ENSG00000055483.19"	3579.00026078882	-0.345615137563005	0.0690142400854768	-5.00788152032026	5.50323915734727e-07	1.29453128614608e-05
"ENSG00000055609.18"	5154.24272294945	-0.135387376164512	0.182136210814505	-0.743330365549308	0.457281691670743	0.683417088289518
"ENSG00000055732.13"	182.1541381159	-0.255474019807591	0.230298694516083	-1.10931597048089	0.267293897877813	0.505835065705025
"ENSG00000055813.6"	2.40381575342414	0.618518232784082	1.606243062726	0.385071380002961	0.700184531565995	NA
"ENSG00000055917.15"	7492.38587474753	0.0373391782438351	0.100455257377696	0.371699592620081	0.71011652835148	0.852918083214121
"ENSG00000055950.16"	2877.27453603119	0.168471995724686	0.0904467062492636	1.86266590250828	0.0625092860016269	0.197628050188756
"ENSG00000055955.17"	218.332909622403	0.118602359081891	0.235718928666262	0.503151612613223	0.614857681627186	0.794975085828279
"ENSG00000056050.7"	1195.64130368618	0.0918201855410174	0.125209607663299	0.733331788627043	0.46335609117928	0.687720090075917
"ENSG00000056097.16"	9361.64141060047	-0.0166775711031584	0.0718572776839946	-0.23209299935493	0.816465782144759	0.912076567110863
"ENSG00000056277.16"	510.765165720425	-0.179376785950462	0.179445111655356	-0.999619238973609	0.317494808986426	0.558769770510798
"ENSG00000056291.17"	2.69508043180285	-0.369170688796072	2.01126247953284	-0.183551720649519	0.854365140820845	NA
"ENSG00000056558.11"	3130.67583974532	0.264932347583734	0.0693480907257358	3.82032648355833	0.000133275138914096	0.00157855979238321
"ENSG00000056586.16"	6764.64441062253	-0.332853758870357	0.130519891185509	-2.55021480516919	0.010765656526376	0.0561557186753147
"ENSG00000056736.10"	8.63266853640382	0.403154726191368	1.0127677014747	0.398072258430371	0.690576922781162	NA
"ENSG00000056972.20"	1416.68418430137	-0.116122886684379	0.161537326855141	-0.718861014634174	0.472226559194037	0.694734850606509
"ENSG00000056998.20"	232.759507683729	0.626764194189524	0.195368039722556	3.20812040229096	0.00133605552206981	0.0110072756079615
"ENSG00000057019.16"	24766.0930087115	0.187695888207729	0.0725302908096968	2.58782759744065	0.00965833070303682	0.0514787549785063
"ENSG00000057149.16"	29.5375402415549	0.733802554320211	0.512533584705322	1.43171604011492	0.152225103995502	NA
"ENSG00000057252.13"	7043.05689801442	-0.14657057263292	0.0714381275135793	-2.05171352797649	0.04019751125893	0.146023395989388
"ENSG00000057294.14"	430.246861155684	0.43700553940795	0.260122677166	1.67999785397054	0.092957733269425	0.259787538199702
"ENSG00000057468.7"	7.76020037201135	-0.228286742803643	0.953754472444845	-0.239355881832412	0.810829636975802	NA
"ENSG00000057608.17"	17362.6878567592	0.0505049503633643	0.0760363378675374	0.664221236579657	0.506548723315033	0.719648170757486
"ENSG00000057657.17"	183.448037491881	-0.0794023221406539	0.213674066025139	-0.371604863508855	0.710187067462017	0.852918083214121
"ENSG00000057663.16"	2715.46679767179	-0.14040164695932	0.114571983930229	-1.22544484387055	0.220407659578805	0.451105516943289
"ENSG00000057704.13"	2568.98473141088	0.227378079916623	0.0656099631411161	3.46560292112297	0.00052904399379884	0.00499149384560206
"ENSG00000057757.10"	2040.36812973483	0.229818557247475	0.097708516034457	2.35208318143353	0.0186685996507846	0.0839021077290563
"ENSG00000057935.13"	1734.74601952419	0.0685116921586269	0.134489319252155	0.509421064361058	0.610457114560474	0.791201795081409
"ENSG00000058056.9"	2163.9167174766	-0.591761042826066	0.166942890715351	-3.54469148276017	0.000393072878973073	0.00389711018925053
"ENSG00000058063.16"	5521.3503556904	0.451329743725108	0.141346782050486	3.19306698870516	0.0014077028587727	0.0114740277394047
"ENSG00000058085.15"	15015.8876226953	0.592256603650295	0.0749696588423476	7.89995063063766	2.79013919329784e-15	2.34354679193157e-13
"ENSG00000058091.17"	785.656394888172	-0.311543227480762	0.19126814905682	-1.62882962488549	0.103349091402457	0.278488602126143
"ENSG00000058262.10"	19225.6343440133	-0.1587548685669	0.085184017096361	-1.86366966454887	0.0623681079435247	0.197362896145659
"ENSG00000058272.19"	5715.17495593017	-0.150898558928234	0.118886953178565	-1.26926088097816	0.204348033602894	0.430741264403957
"ENSG00000058335.15"	526.049817865461	-0.493746011706212	0.194783726162069	-2.53484221415598	0.0112497985200426	0.0578879247716051
"ENSG00000058404.20"	57.3420387153565	0.684054710289678	0.428316057582864	1.59707930202299	0.110248031282767	0.290487113794973
"ENSG00000058453.17"	1033.85147059673	-0.112973038716716	0.135429996606734	-0.834180325978827	0.404179375909914	0.639656583543091
"ENSG00000058600.16"	1840.54726010373	0.00445769045847594	0.153094676766489	0.0291172139530045	0.976771106869305	0.988756939600561
"ENSG00000058668.14"	12972.5295976755	-0.128161339902343	0.0548839757654235	-2.33513221509516	0.019536514866434	0.0866995787001056
"ENSG00000058673.16"	14110.1572722371	0.150277421712763	0.0552361210057338	2.72063676768981	0.00651563124951839	0.0382578092336384
"ENSG00000058729.11"	2080.56153990247	-0.344621627160702	0.0944693772293597	-3.6479718324384	0.000264318607559134	0.00282905114151287
"ENSG00000058799.15"	1600.00186763658	0.486155127668757	0.0826946123254623	5.87892141939538	4.1294833474753e-09	1.46607301833692e-07
"ENSG00000058804.12"	4451.82838732027	-0.0605825161708699	0.0995730156099578	-0.608423033085395	0.54290693891889	0.745562211478205
"ENSG00000058866.15"	4.06407370243718	0.242847340792406	1.77011801708366	0.137192739946519	0.890878449333668	NA
"ENSG00000059122.16"	2444.13751870566	-0.0629510454476886	0.0808852797259204	-0.778275672174197	0.436406514224431	0.667055008149305
"ENSG00000059145.18"	628.704040539049	0.327895709798519	0.451410618452926	0.726380143476206	0.467605760549739	0.691494294318051
"ENSG00000059377.17"	501.116556658948	-0.111920489507654	0.176460184938732	-0.634253497731025	0.525915399225343	0.733395892319205
"ENSG00000059378.12"	1609.54572047646	0.0019103422359764	0.125243313481248	0.0152530477107062	0.987830300619445	0.994036262037611
"ENSG00000059573.9"	5588.90612473287	-0.0565980909340672	0.0876214517580496	-0.645938748998959	0.518319023641381	0.72817541338849
"ENSG00000059588.10"	1921.00348072372	-0.307663448676823	0.109115459219684	-2.81961374563251	0.00480814868198103	0.0302568515734531
"ENSG00000059691.12"	1245.20035942484	-0.0250793169776923	0.107988470790357	-0.232240690086072	0.816351075453722	0.912042835438428
"ENSG00000059728.11"	1749.12381842585	-0.258734586344312	0.157871361722584	-1.63889500616944	0.101235127942905	0.274835216281733
"ENSG00000059758.8"	3082.03606978299	-0.375432894186581	0.243274605320631	-1.54324736727768	0.122770768542929	0.311072226941346
"ENSG00000059769.20"	1175.66259778571	0.0918230759708083	0.0977110118268752	0.939741327553754	0.347350260922529	0.589106705865035
"ENSG00000059804.16"	8174.65733906589	0.630826393009146	0.0582509039671846	10.829469588395	2.49596905503358e-27	6.741563477076e-25
"ENSG00000059915.17"	10.4919516380077	-0.775773035543507	0.970215852863637	-0.7995880847069	0.423949493248639	NA
"ENSG00000060069.16"	543.894996039032	0.17033647488723	0.178324924237312	0.955202844558896	0.339475127600926	0.580182367580988
"ENSG00000060138.13"	14662.228883189	-0.102816207973352	0.123221697409773	-0.834400191968119	0.404055509115475	0.639576173876212
"ENSG00000060140.9"	430.857380525853	0.40952363059209	0.161224218771315	2.54008754834142	0.0110824723361541	0.0572407410688124
"ENSG00000060237.17"	10785.4405607265	0.752253841290419	0.439064648499311	1.71330997351202	0.0866555285202823	0.247960096669483
"ENSG00000060339.14"	5211.54232626148	0.235829125237561	0.080095718248152	2.94434122566848	0.00323642957852158	0.0223243953150399
"ENSG00000060491.16"	6259.42395113557	0.614099290803306	0.100456584257764	6.11308154005689	9.77254046813074e-10	3.91327746943317e-08
"ENSG00000060558.4"	3350.10267373897	0.354411847342991	0.0893752146109584	3.96543772102491	7.32613796477748e-05	0.000949365479443178
"ENSG00000060566.14"	11.8396876175856	1.19768089237371	0.84942386162305	1.40999205047668	0.158542030231401	NA
"ENSG00000060642.10"	11.7205008785176	-0.52669043942326	0.918437896244449	-0.573463313716617	0.566331032040736	NA
"ENSG00000060656.20"	3007.19952941704	-0.393190978062523	0.163486361716752	-2.40503840157472	0.0161707664297658	0.0755092568033978
"ENSG00000060688.13"	2194.56362008398	0.259231099369783	0.0989315295300754	2.62030821317663	0.00878503285791598	0.0478504656456278
"ENSG00000060718.22"	6.25876879459035	-2.57814984688136	1.29252376410247	-1.99466340077053	0.0460796036588381	NA
"ENSG00000060749.15"	4537.37901725623	-0.0797806201995593	0.129306021814659	-0.616990756346312	0.537240822766677	0.741952445449763
"ENSG00000060762.19"	922.380544680438	-0.506347708168788	0.103008910896207	-4.91557190308505	8.85236516726981e-07	1.96047154628845e-05
"ENSG00000060971.18"	1799.99380420242	0.338474337888097	0.100647969091968	3.36295248619289	0.000771136349643038	0.00694274720021755
"ENSG00000060982.15"	10739.1223559709	-0.318027224693388	0.0782767102394843	-4.06285884678083	4.84753449563548e-05	0.000662481384712326
"ENSG00000061273.18"	4510.67966255992	-0.161534287817388	0.0646543631560873	-2.49842825653414	0.0124745390080634	0.0623274482539257
"ENSG00000061337.15"	51.9196798727255	0.256647447039551	0.42065716390575	0.610110724506891	0.541788462878833	0.744972656833292
"ENSG00000061455.11"	52.9953338797603	1.72279437706562	1.04327215998296	1.65133743921026	0.098669691514381	0.269870967538966
"ENSG00000061656.10"	899.61271030712	-0.0161028770167558	0.143419425659817	-0.112278214353967	0.910602814993444	0.958510107865384
"ENSG00000061676.15"	13548.3595475827	-0.186963123650352	0.0624759393645981	-2.99256202550665	0.00276646445332611	0.01963320342327
"ENSG00000061794.13"	3583.0669477684	-0.0871751674415905	0.0841756108914698	-1.03563450883639	0.300372686300009	0.542355977688115
"ENSG00000061918.13"	78.1042837033825	-0.677458896239389	0.331260481602531	-2.0450942199989	0.0408455700212689	0.147754130000782
"ENSG00000061936.9"	2879.71396365391	0.0575496106703537	0.0702481188447318	0.819233477234523	0.412653218202756	0.647119544711176
"ENSG00000061938.19"	3041.53383804553	0.0603444862496215	0.148740591566526	0.405702879180978	0.68496092651043	0.837559941407507
"ENSG00000061987.16"	2902.26211096613	0.140993543654532	0.202259268477781	0.697093115760086	0.485744522191271	0.704306929463091
"ENSG00000062038.14"	67.2668189138793	-0.455801798894492	0.480494777686262	-0.948609267075337	0.342819375999905	0.584303007225771
"ENSG00000062194.16"	6016.312662883	0.116227781821327	0.0878803781395814	1.32256806675002	0.185979059600206	0.407809860871193
"ENSG00000062282.15"	1056.48082680592	0.274210001553067	0.145877502409723	1.87972783344549	0.0601451802124505	0.19226157197312
"ENSG00000062370.16"	300.20958751748	0.253509742939834	0.263518428416584	0.962019030179827	0.336040044739479	0.576754986677455
"ENSG00000062485.19"	9074.9285462624	0.0397834377731994	0.0623274620726541	0.63829709168688	0.523280304827092	0.731574148329497
"ENSG00000062524.16"	408.32207122993	-0.183488357327478	0.25560916684133	-0.717847327601433	0.472851428026312	0.694998764517973
"ENSG00000062582.14"	2389.43035434998	-0.185715425375772	0.13591232199579	-1.36643552732125	0.171802304127209	0.387328435245877
"ENSG00000062598.18"	2747.83669690705	-0.134643258493456	0.0975747798795138	-1.37989815257298	0.167618005507587	0.380887170218907
"ENSG00000062650.19"	5192.56566615416	0.247991220214315	0.054227055202213	4.57320094719425	4.80329068106036e-06	8.52645993964e-05
"ENSG00000062716.13"	12756.5587249889	0.378942398209869	0.055742000087175	6.7981485705077	1.05972142979687e-11	5.65800879668679e-10
"ENSG00000062725.10"	2790.46521337535	0.222916278538193	0.0834378974830202	2.67164304545853	0.00754808936545045	0.0426126766430656
"ENSG00000062822.14"	2433.45289350933	-0.298219962310269	0.122773479131519	-2.42902591357541	0.0151394502144609	0.0717639114604953
"ENSG00000063046.17"	21236.7282439701	-0.0286248619559136	0.0686147649987572	-0.417182248695775	0.676545108230525	0.833354991136142
"ENSG00000063127.16"	13.5549560231275	-0.447272028666442	1.0969225094327	-0.407751709733591	0.683455969815595	NA
"ENSG00000063169.10"	868.644710692724	0.237349831565149	0.167128960534283	1.42015980238482	0.155561163341126	0.361175632062029
"ENSG00000063176.16"	885.669147522075	0.147763930750672	0.125554143533618	1.17689409996339	0.239237777286409	0.473336017371168
"ENSG00000063177.13"	28718.1197324367	-0.0011592544210559	0.114041412105035	-0.0101652057761982	0.991889478932622	0.995720563496347
"ENSG00000063180.9"	144.814586678556	-0.617354116367946	0.392719135765954	-1.57199907043966	0.115950766795837	0.299891440595693
"ENSG00000063241.8"	2245.51438431021	-0.195184621616562	0.105574041244452	-1.84879369318278	0.0644876083958831	0.202065967636826
"ENSG00000063244.12"	10601.3831305184	0.0677055687839548	0.0501171499854266	1.35094610933867	0.176712696319778	0.394524698833864
"ENSG00000063245.14"	7590.6424515978	-0.114897848833356	0.0775786838413403	-1.48104921537904	0.138593459260578	0.336241584358629
"ENSG00000063322.15"	2328.56859817458	-0.102760471726284	0.0771468042225559	-1.33201203551915	0.182856233633923	0.40373347766291
"ENSG00000063438.17"	18.1691786914084	0.771412343586453	1.32669185369822	0.581455551593314	0.560933466746628	NA
"ENSG00000063587.14"	99.6027120365362	1.92844149236244	0.534434695429304	3.60837630650709	0.000308119356640607	0.0031790246571588
"ENSG00000063601.17"	4714.44521512427	-0.520460056022449	0.109845943075468	-4.7380908338588	2.15741110990403e-06	4.22142863259393e-05
"ENSG00000063660.9"	3135.85331578687	-0.0615864752807789	0.0753582025696459	-0.817249790742565	0.413785693635937	0.647789286263784
"ENSG00000063761.16"	106.376967987618	-0.751101628565612	0.319358758014872	-2.35190552854867	0.0186775179164158	0.0839148105996828
